station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
MJX,2024-04-26 23:56,47.00,38.00,70.74,150.00,5.00,0.00,30.47,1032.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.21,KMJX 262356Z AUTO 15005KT 10SM CLR 08/03 A3047 RMK AO2 SLP322 T00830033 10144 20083 53001,M
MJX,2024-04-27 00:56,42.00,36.00,79.11,180.00,4.00,0.00,30.49,1032.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.10,KMJX 270056Z AUTO 18004KT 10SM CLR 06/02 A3049 RMK AO2 SLP329 T00560022,M
MJX,2024-04-27 01:56,39.00,34.00,82.08,0.00,0.00,0.00,30.51,1033.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.00,KMJX 270156Z AUTO 00000KT 10SM CLR 04/01 A3051 RMK AO2 SLP334 T00390011,M
MJX,2024-04-27 02:56,36.00,33.00,88.73,0.00,0.00,0.00,30.52,1033.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.00,KMJX 270256Z AUTO 00000KT 10SM CLR 02/01 A3052 RMK AO2 SLP339 T00220006 51016 FZRANO,M
MJX,2024-04-27 03:56,32.00,29.00,88.53,0.00,0.00,0.00,30.51,1033.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,KMJX 270356Z AUTO 00000KT 10SM CLR 00/M02 A3051 RMK AO2 SLP338 T00001017 FZRANO,M
MJX,2024-04-27 04:56,31.00,29.00,92.19,0.00,0.00,0.00,30.51,1033.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,31.00,KMJX 270456Z AUTO 00000KT 10SM CLR M01/M02 A3051 RMK AO2 SLP337 T10061017 401441039 FZRANO,M
MJX,2024-04-27 05:56,30.00,28.00,92.15,0.00,0.00,0.00,30.51,1033.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.00,KMJX 270556Z AUTO 00000KT 10SM CLR M01/M02 A3051 RMK AO2 SLP335 T10111022 10083 21011 57004 FZRANO,M
MJX,2024-04-27 06:56,30.00,27.00,88.44,0.00,0.00,0.00,30.51,1033.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.00,KMJX 270656Z AUTO 00000KT 10SM CLR M01/M03 A3051 RMK AO2 SLP336 T10111028 FZRANO,M
MJX,2024-04-27 07:56,29.00,27.00,92.12,0.00,0.00,0.00,30.50,1033.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.00,KMJX 270756Z AUTO 00000KT 10SM CLR M02/M03 A3050 RMK AO2 SLP333 T10171028 FZRANO,M
MJX,2024-04-27 08:56,29.00,26.00,88.38,0.00,0.00,0.00,30.52,1033.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.00,KMJX 270856Z AUTO 00000KT 10SM CLR M02/M03 A3052 RMK AO2 SLP339 T10171033 53004 FZRANO,M
MJX,2024-04-27 09:56,27.00,24.00,88.28,0.00,0.00,0.00,30.53,1034.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.00,KMJX 270956Z AUTO 00000KT 10SM CLR M03/M04 A3053 RMK AO2 SLP343 T10281044 FZRANO,M
MJX,2024-04-27 10:56,34.00,30.00,85.11,0.00,0.00,0.00,30.54,1034.50,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,34.00,KMJX 271056Z AUTO 00000KT 10SM OVC070 01/M01 A3054 RMK AO2 SLP345 T00111011 FZRANO,M
MJX,2024-04-27 11:56,46.00,39.00,76.40,0.00,0.00,0.00,30.54,1034.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.00,KMJX 271156Z AUTO 00000KT 10SM CLR 08/04 A3054 RMK AO2 SLP346 T00780039 10078 21028 51008,M
MJX,2024-04-27 12:56,54.00,39.00,56.74,140.00,7.00,0.00,30.54,1034.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,54.00,KMJX 271256Z AUTO 14007KT 10SM CLR 12/04 A3054 RMK AO2 SLP345 T01220039,M
MJX,2024-04-27 13:56,56.00,33.00,41.60,130.00,7.00,0.00,30.55,1034.80,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,56.00,KMJX 271356Z AUTO 13007KT 10SM OVC070 13/01 A3055 RMK AO2 SLP348 T01330006,M
MJX,2024-04-27 14:56,58.00,28.00,31.59,170.00,10.00,0.00,30.54,1034.40,10.00,M,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,58.00,KMJX 271456Z AUTO 17010KT 10SM BKN070 14/M02 A3054 RMK AO2 SLP344 T01441022 58002,M
MJX,2024-04-27 15:56,61.00,25.00,25.07,150.00,13.00,0.00,30.52,1033.80,10.00,19.00,BKN,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,61.00,KMJX 271556Z AUTO 15013G19KT 10SM BKN065 16/M04 A3052 RMK AO2 SLP338 T01611039,M
MJX,2024-04-27 16:56,61.00,25.00,25.07,170.00,14.00,0.00,30.51,1033.50,10.00,20.00,BKN,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,61.00,KMJX 271656Z AUTO 17014G20KT 10SM BKN070 16/M04 A3051 RMK AO2 SLP335 T01611039,M
MJX,2024-04-27 17:56,58.00,26.00,29.09,170.00,11.00,0.00,30.50,1033.40,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,58.00,KMJX 271756Z AUTO 17011KT 10SM OVC060 14/M03 A3050 RMK AO2 SLP334 T01441033 10167 20083 56011,M
MJX,2024-04-27 18:56,58.00,24.00,26.77,200.00,12.00,0.00,30.50,1033.20,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,58.00,KMJX 271856Z AUTO 20012KT 10SM OVC060 14/M04 A3050 RMK AO2 SLP332 T01441044,M
MJX,2024-04-27 19:56,55.00,25.00,31.11,170.00,10.00,0.00,30.47,1032.30,10.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,55.00,KMJX 271956Z AUTO 17010KT 10SM OVC050 13/M04 A3047 RMK AO2 SLP323 T01281039,M
MJX,2024-04-27 20:56,54.00,32.00,42.98,170.00,6.00,T,30.45,1031.50,10.00,M,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,54.00,KMJX 272056Z AUTO 17006KT 10SM OVC042 12/00 A3045 RMK AO2 RAB21E53 SLP315 P0000 60000 T01220000 58019,M
MJX,2024-04-27 21:56,53.00,36.00,52.30,190.00,7.00,T,30.44,1031.30,10.00,M,OVC,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,53.00,KMJX 272156Z AUTO 19007KT 10SM OVC040 12/02 A3044 RMK AO2 RAB2057E15B36E48 SLP313 P0000 T01170022,M
MJX,2024-04-27 22:56,52.00,38.00,58.71,180.00,7.00,0.00,30.40,1030.00,10.00,M,BKN,OVC,M,M,3400.00,4900.00,M,M,M,M,M,M,M,M,M,52.00,KMJX 272256Z AUTO 18007KT 10SM BKN034 OVC049 11/03 A3040 RMK AO2 SLP300 T01110033,M
MJX,2024-04-27 23:56,51.00,38.00,60.92,170.00,5.00,0.00,30.39,1029.50,10.00,M,SCT,OVC,M,M,3100.00,4900.00,M,M,M,M,M,M,M,M,M,51.00,KMJX 272356Z AUTO 17005KT 10SM SCT031 OVC049 11/03 A3039 RMK AO2 SLP295 60000 T01060033 10144 20106 58019,M
MJX,2024-04-28 00:56,51.00,39.00,63.36,190.00,5.00,0.00,30.40,1029.70,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,51.00,KMJX 280056Z AUTO 19005KT 10SM OVC055 11/04 A3040 RMK AO2 SLP297 T01060039,M
MJX,2024-04-28 01:56,50.00,41.00,71.07,160.00,4.00,0.00,30.38,1029.10,10.00,M,FEW,BKN,M,M,4400.00,11000.00,M,M,M,M,M,M,M,M,M,50.00,KMJX 280156Z AUTO 16004KT 10SM FEW044 BKN110 10/05 A3038 RMK AO2 SLP291 T01000050,M
MJX,2024-04-28 02:56,51.00,41.00,68.48,0.00,0.00,T,30.36,1028.60,10.00,M,OVC,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,51.00,KMJX 280256Z AUTO 00000KT 10SM OVC044 11/05 A3036 RMK AO2 RAB00E15 SLP286 P0000 60000 T01060050 58009,M
MJX,2024-04-28 03:56,51.00,42.00,71.18,0.00,0.00,0.00,30.35,1027.90,10.00,M,OVC,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,51.00,KMJX 280356Z AUTO 00000KT 10SM OVC034 11/06 A3035 RMK AO2 SLP279 T01060056,M
MJX,2024-04-28 04:56,51.00,44.00,76.85,0.00,0.00,0.00,30.33,1027.40,10.00,M,OVC,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,51.00,KMJX 280456Z AUTO 00000KT 10SM OVC032 11/07 A3033 RMK AO2 SLP274 T01060067 401671028,M
MJX,2024-04-28 05:56,52.00,46.00,79.92,170.00,4.00,T,30.31,1026.60,10.00,M,OVC,M,M,M,3400.00,M,M,M,-RA,M,M,M,M,M,M,52.00,KMJX 280556Z AUTO 17004KT 10SM -RA OVC034 11/08 A3031 RMK AO2 RAB52 SLP266 P0000 60000 T01110078 10111 20100 58020,M
MJX,2024-04-28 06:56,51.00,49.00,92.83,130.00,3.00,0.01,30.28,1025.70,10.00,M,OVC,M,M,M,3000.00,M,M,M,-RA,M,M,M,M,M,M,51.00,KMJX 280656Z AUTO 13003KT 10SM -RA OVC030 11/09 A3028 RMK AO2 SLP257 P0001 T01060094,M
MJX,2024-04-28 07:43,51.80,50.00,93.55,150.00,3.00,T,30.27,M,10.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,51.80,KMJX 280743Z AUTO 15003KT 10SM OVC028 11/10 A3027 RMK AO2 RAE17 P0000,M
MJX,2024-04-28 07:56,51.00,50.00,96.36,170.00,5.00,T,30.26,1025.00,10.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,51.00,KMJX 280756Z AUTO 17005KT 10SM OVC028 11/10 A3026 RMK AO2 RAE17 SLP250 P0000 T01060100,M
MJX,2024-04-28 08:54,51.80,50.00,93.55,160.00,4.00,0.00,30.24,M,10.00,M,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,51.80,KMJX 280854Z AUTO 16004KT 10SM OVC030 11/10 A3024 RMK AO2,M
MJX,2024-04-28 08:56,51.00,50.00,96.36,170.00,5.00,0.00,30.24,1024.40,10.00,M,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,51.00,KMJX 280856Z AUTO 17005KT 10SM OVC030 11/10 A3024 RMK AO2 SLP244 60001 T01060100 56013,M
MJX,2024-04-28 09:15,51.80,50.00,93.55,0.00,0.00,0.00,30.25,M,10.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,51.80,KMJX 280915Z AUTO 00000KT 10SM OVC028 11/10 A3025 RMK AO2,M
MJX,2024-04-28 09:56,51.00,50.00,96.36,0.00,0.00,0.00,30.24,1024.40,10.00,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,51.00,KMJX 280956Z AUTO 00000KT 10SM OVC028 11/10 A3024 RMK AO2 SLP244 T01060100,M
MJX,2024-04-28 10:56,52.00,51.00,96.37,0.00,0.00,0.00,30.25,1024.50,10.00,M,OVC,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,52.00,KMJX 281056Z AUTO 00000KT 10SM OVC022 11/11 A3025 RMK AO2 SLP245 T01110106,M
MJX,2024-04-28 11:56,55.00,52.00,89.59,M,3.00,0.00,30.23,1024.10,10.00,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,55.00,KMJX 281156Z AUTO VRB03KT 10SM OVC018 13/11 A3023 RMK AO2 SLP241 60001 70001 T01280111 10128 20106 58003,M
MJX,2024-04-28 12:56,57.00,52.00,83.33,250.00,4.00,0.00,30.23,1023.90,10.00,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,57.00,KMJX 281256Z AUTO 25004KT 10SM OVC018 14/11 A3023 RMK AO2 SLP239 T01390111,M
MJX,2024-04-28 13:31,57.20,53.60,87.74,240.00,4.00,0.00,30.22,M,10.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,57.20,KMJX 281331Z AUTO 24004KT 10SM OVC014 14/12 A3022 RMK AO2,M
MJX,2024-04-28 13:56,59.00,54.00,83.46,250.00,6.00,0.00,30.21,1023.20,10.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,59.00,KMJX 281356Z AUTO 25006KT 10SM OVC012 15/12 A3021 RMK AO2 SLP232 T01500122,M
MJX,2024-04-28 14:56,63.00,55.00,75.11,270.00,7.00,0.00,30.19,1022.70,10.00,M,OVC,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,63.00,KMJX 281456Z AUTO 27007KT 10SM OVC014 17/13 A3019 RMK AO2 SLP227 T01720128 58014,M
MJX,2024-04-28 15:17,66.20,55.40,68.15,240.00,6.00,0.00,30.19,M,10.00,M,SCT,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,KMJX 281517Z AUTO 24006KT 10SM SCT014 19/13 A3019 RMK AO2,M
MJX,2024-04-28 15:56,69.00,56.00,63.24,210.00,7.00,0.00,30.17,1021.90,10.00,M,FEW,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,69.00,KMJX 281556Z AUTO 21007KT 10SM FEW100 21/13 A3017 RMK AO2 SLP219 T02060133,M
MJX,2024-04-28 16:56,73.00,57.00,57.23,310.00,8.00,0.00,30.14,1020.90,10.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KMJX 281656Z AUTO 31008G14KT 10SM CLR 23/14 A3014 RMK AO2 SLP209 T02280139,M
MJX,2024-04-28 17:56,76.00,58.00,53.66,290.00,7.00,0.00,30.12,1020.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KMJX 281756Z AUTO 29007KT 10SM CLR 24/14 A3012 RMK AO2 SLP202 T02440144 10250 20128 56025,M
MJX,2024-04-28 18:56,78.00,58.00,50.22,260.00,7.00,0.00,30.10,1019.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.00,KMJX 281856Z AUTO 26007KT 10SM CLR 26/14 A3010 RMK AO2 SLP195 T02560144,M
MJX,2024-04-28 19:56,80.00,59.00,48.74,270.00,7.00,0.00,30.07,1018.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.68,KMJX 281956Z AUTO 27007KT 10SM CLR 27/15 A3007 RMK AO2 SLP185 T02670150,M
MJX,2024-04-28 20:56,81.00,59.00,47.17,290.00,7.00,0.00,30.05,1018.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.40,KMJX 282056Z AUTO 29007KT 10SM CLR 27/15 A3005 RMK AO2 SLP180 T02720150 56022,M
MJX,2024-04-28 21:56,81.00,59.00,47.17,260.00,7.00,0.00,30.04,1017.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.40,KMJX 282156Z AUTO 26007KT 10SM CLR 27/15 A3004 RMK AO2 SLP177 T02720150,M
MJX,2024-04-28 22:56,79.00,59.00,50.36,240.00,9.00,0.00,30.04,1017.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.00,KMJX 282256Z AUTO 24009KT 10SM CLR 26/15 A3004 RMK AO2 SLP175 T02610150,M
MJX,2024-04-28 23:56,74.00,59.00,59.46,210.00,4.00,0.00,30.04,1017.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.00,KMJX 282356Z AUTO 21004KT 10SM CLR 23/15 A3004 RMK AO2 SLP174 T02330150 10278 20233 56006,M
MJX,2024-04-29 00:56,68.00,58.00,70.35,220.00,3.00,0.00,30.05,1017.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,KMJX 290056Z AUTO 22003KT 10SM CLR 20/14 A3005 RMK AO2 SLP178 T02000144,M
MJX,2024-04-29 01:56,68.00,59.00,72.92,200.00,4.00,0.00,30.05,1017.80,10.00,M,FEW,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,68.00,KMJX 290156Z AUTO 20004KT 10SM FEW120 20/15 A3005 RMK AO2 SLP178 T02000150,M
MJX,2024-04-29 02:56,66.00,62.00,86.93,300.00,4.00,0.01,30.07,1018.50,10.00,M,FEW,OVC,M,M,5000.00,7000.00,M,M,-RA,M,M,M,M,M,M,66.00,KMJX 290256Z AUTO 30004KT 10SM -RA FEW050 OVC070 19/17 A3007 RMK AO2 RAB42 SLP185 P0001 60001 T01890167 53010,M
MJX,2024-04-29 03:56,64.00,63.00,96.55,0.00,0.00,0.02,30.05,1017.80,10.00,M,OVC,M,M,M,10000.00,M,M,M,M,M,M,M,M,M,M,64.00,KMJX 290356Z AUTO 00000KT 10SM OVC100 18/17 A3005 RMK AO2 RAE42 SLP178 P0002 T01780172,M
MJX,2024-04-29 04:56,64.00,63.00,96.55,280.00,3.00,0.00,30.03,1017.10,10.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,64.00,KMJX 290456Z AUTO 28003KT 10SM SCT110 18/17 A3003 RMK AO2 SLP171 T01780172 402780106,M
MJX,2024-04-29 05:56,65.00,62.00,90.01,0.00,0.00,0.00,30.02,1017.00,10.00,M,BKN,OVC,M,M,6500.00,9000.00,M,M,M,M,M,M,M,M,M,65.00,KMJX 290556Z AUTO 00000KT 10SM BKN065 OVC090 18/17 A3002 RMK AO2 SLP170 60003 T01830167 10233 20172 56015,M
MJX,2024-04-29 06:43,60.80,60.80,100.00,0.00,0.00,0.00,30.00,M,1.75,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,60.80,KMJX 290643Z AUTO 00000KT 1 3/4SM BR CLR 16/16 A3000 RMK AO2,M
MJX,2024-04-29 06:56,60.00,60.00,100.00,0.00,0.00,0.00,30.00,1016.20,2.50,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,60.00,KMJX 290656Z AUTO 00000KT 2 1/2SM BR CLR 16/16 A3000 RMK AO2 VIS 1 1/4V5 SLP162 T01560156,M
MJX,2024-04-29 07:03,60.80,59.00,93.79,0.00,0.00,0.00,30.00,M,4.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,60.80,KMJX 290703Z AUTO 00000KT 4SM BR CLR 16/15 A3000 RMK AO2,M
MJX,2024-04-29 07:56,59.00,58.00,96.48,220.00,3.00,0.00,29.99,1015.80,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMJX 290756Z AUTO 22003KT 9SM CLR 15/14 A2999 RMK AO2 SLP158 T01500144,M
MJX,2024-04-29 08:56,60.00,59.00,96.49,270.00,3.00,0.00,29.99,1015.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.00,KMJX 290856Z AUTO 27003KT 10SM CLR 16/15 A2999 RMK AO2 SLP159 T01560150 55011,M
MJX,2024-04-29 09:53,57.20,55.40,93.69,0.00,0.00,0.00,30.01,M,1.75,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,57.20,KMJX 290953Z AUTO 00000KT 1 3/4SM BR CLR 14/13 A3001 RMK AO2,M
MJX,2024-04-29 09:56,57.00,56.00,96.45,0.00,0.00,0.00,30.01,1016.40,1.75,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,57.00,KMJX 290956Z AUTO 00000KT 1 3/4SM BR CLR 14/13 A3001 RMK AO2 SLP164 T01390133,M
MJX,2024-04-29 10:05,57.20,55.40,93.69,0.00,0.00,0.00,30.01,M,2.50,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,57.20,KMJX 291005Z AUTO 00000KT 2 1/2SM BR CLR 14/13 A3001 RMK AO2,M
MJX,2024-04-29 10:18,55.40,55.40,100.00,50.00,3.00,0.00,30.01,M,1.50,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,55.40,KMJX 291018Z AUTO 05003KT 1 1/2SM BR CLR 13/13 A3001 RMK AO2 VIS 1/2V4,M
MJX,2024-04-29 10:22,55.40,55.40,100.00,0.00,0.00,0.00,30.02,M,3.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,55.40,KMJX 291022Z AUTO 00000KT 3SM BR CLR 13/13 A3002 RMK AO2,M
MJX,2024-04-29 10:56,59.00,58.00,96.48,0.00,0.00,0.00,30.02,1016.90,5.00,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,59.00,KMJX 291056Z AUTO 00000KT 5SM BR CLR 15/14 A3002 RMK AO2 SLP169 T01500144,M
MJX,2024-04-29 11:56,65.00,62.00,90.01,0.00,0.00,0.00,30.02,1016.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,65.00,KMJX 291156Z AUTO 00000KT 10SM CLR 18/17 A3002 RMK AO2 SLP169 70003 T01830167 10183 20128 50010,M
MJX,2024-04-29 12:56,72.00,63.00,73.31,50.00,4.00,0.00,30.02,1016.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.00,KMJX 291256Z AUTO 05004KT 10SM CLR 22/17 A3002 RMK AO2 SLP167 T02220172,M
MJX,2024-04-29 13:56,78.00,63.00,59.98,150.00,3.00,0.00,30.01,1016.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.00,KMJX 291356Z AUTO 15003KT 10SM CLR 26/17 A3001 RMK AO2 SLP167 T02560172,M
MJX,2024-04-29 14:56,80.00,63.00,56.16,0.00,0.00,0.00,30.02,1016.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.41,KMJX 291456Z AUTO 00000KT 10SM CLR 27/17 A3002 RMK AO2 SLP169 T02670172 53001,M
MJX,2024-04-29 15:56,84.00,63.00,49.32,310.00,6.00,0.00,30.02,1016.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.99,KMJX 291556Z AUTO 31006KT 10SM CLR 29/17 A3002 RMK AO2 SLP167 T02890172,M
MJX,2024-04-29 16:56,85.00,65.00,51.22,180.00,11.00,0.00,30.00,1016.00,10.00,15.00,BKN,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,86.77,KMJX 291656Z AUTO 18011G15KT 140V260 10SM BKN055 29/18 A3000 RMK AO2 SLP160 T02940183,M
MJX,2024-04-29 17:56,82.00,64.00,54.50,140.00,9.00,0.00,29.99,1015.80,10.00,M,FEW,SCT,M,M,6500.00,8500.00,M,M,M,M,M,M,M,M,M,83.47,KMJX 291756Z AUTO 14009KT 10SM FEW065 SCT085 28/18 A2999 RMK AO2 SLP158 T02780178 10311 20183 58010,M
MJX,2024-04-29 18:56,84.00,64.00,51.08,120.00,10.00,0.00,29.98,1015.40,10.00,15.00,FEW,M,M,M,8000.00,M,M,M,M,M,M,M,M,M,M,85.36,KMJX 291856Z AUTO 12010G15KT 10SM FEW080 29/18 A2998 RMK AO2 SLP154 T02890178,M
MJX,2024-04-29 19:56,83.00,63.00,50.94,150.00,9.00,0.00,29.97,1015.30,10.00,M,FEW,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,84.07,KMJX 291956Z AUTO 15009KT 10SM FEW075 28/17 A2997 RMK AO2 SLP153 T02830172,M
MJX,2024-04-29 20:56,82.00,62.00,50.80,170.00,15.00,0.00,29.96,1015.00,10.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.89,KMJX 292056Z AUTO 17015G18KT 10SM CLR 28/17 A2996 RMK AO2 SLP150 T02780167 56009,M
MJX,2024-04-29 21:56,78.00,61.00,55.89,170.00,7.00,0.00,29.97,1015.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.00,KMJX 292156Z AUTO 17007KT 10SM CLR 26/16 A2997 RMK AO2 SLP151 T02560161,M
MJX,2024-04-29 22:56,76.00,61.00,59.72,160.00,9.00,0.00,29.95,1014.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.00,KMJX 292256Z AUTO 16009KT 10SM CLR 24/16 A2995 RMK AO2 SLP146 T02440161,M
MJX,2024-04-29 23:56,71.00,60.00,68.20,190.00,6.00,0.00,29.96,1014.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.00,KMJX 292356Z AUTO 19006KT 10SM CLR 22/16 A2996 RMK AO2 SLP147 T02170156 10294 20217 57002,M
MJX,2024-04-30 00:56,69.00,59.00,70.46,200.00,6.00,0.00,29.97,1015.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,KMJX 300056Z AUTO 20006KT 10SM CLR 21/15 A2997 RMK AO2 SLP150 T02060150,M
MJX,2024-04-30 01:56,67.00,59.00,75.48,200.00,3.00,0.00,29.96,1014.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,67.00,KMJX 300156Z AUTO 20003KT 10SM CLR 19/15 A2996 RMK AO2 SLP148 T01940150,M
MJX,2024-04-30 02:56,66.00,59.00,78.14,160.00,3.00,0.00,29.94,1014.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KMJX 300256Z AUTO 16003KT 10SM CLR 19/15 A2994 RMK AO2 SLP143 T01890150 58005,M
MJX,2024-04-30 03:56,61.00,57.00,86.67,90.00,3.00,0.00,29.95,1014.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.00,KMJX 300356Z AUTO 09003KT 10SM CLR 16/14 A2995 RMK AO2 SLP145 T01610139,M
MJX,2024-04-30 04:56,61.00,57.00,86.67,0.00,0.00,0.00,29.95,1014.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.00,KMJX 300456Z AUTO 00000KT 10SM CLR 16/14 A2995 RMK AO2 SLP146 T01610139 403110128,M
MJX,2024-04-30 05:56,59.00,57.00,93.07,0.00,0.00,0.00,29.95,1014.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,KMJX 300556Z AUTO 00000KT 10SM CLR 15/14 A2995 RMK AO2 SLP146 T01500139 10217 20144 50003,M
MJX,2024-04-30 06:56,57.00,56.00,96.45,0.00,0.00,0.00,29.94,1014.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.00,KMJX 300656Z AUTO 00000KT 10SM CLR 14/13 A2994 RMK AO2 SLP142 T01390133,M
MJX,2024-04-30 07:56,56.00,55.00,96.43,0.00,0.00,0.00,29.94,1014.10,8.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,56.00,KMJX 300756Z AUTO 00000KT 8SM CLR 13/13 A2994 RMK AO2 SLP141 T01330128,M
